date,description,amount,category,transaction_type
2026-03-22,Ola,1284.05,Transportation,Expense
2026-03-22,Indian Railways,1251.27,Transportation,Expense
2026-03-22,Dominos Pizza,2817.93,Food,Expense
2026-03-22,Swiggy,2087.52,Food,Expense
2026-03-22,BookMyShow,2668.35,Entertainment,Expense
2026-03-23,Monthly Rent,14888.31,Rent,Expense
2026-03-23,Hotel Taj,10722.13,Travel,Expense
2026-03-23,Local Bakery,1438.36,Food,Expense
2026-03-23,Dental Checkup,2693.51,Healthcare,Expense
2026-03-24,Myntra,2649.29,Shopping,Expense
2026-03-24,Swiggy,1517.14,Food,Expense
2026-03-24,Local Bakery,2877.19,Food,Expense
2026-03-24,Electricity Bill,2493.67,Bills & Utilities,Expense
2026-03-24,Petrol Pump,285.02,Transportation,Expense
2026-03-24,McDonalds,1702.53,Food,Expense
2026-03-24,Cafe Coffee Day,636.58,Food,Expense
2026-03-25,Zara,2067.33,Shopping,Expense
2026-03-25,Electricity Bill,1649.12,Bills & Utilities,Expense
2026-03-25,Starbucks,1453.45,Food,Expense
2026-03-25,Metro Card Recharge,1775.16,Transportation,Expense
2026-03-25,BookMyShow,1329.2,Entertainment,Expense
2026-03-25,Swiggy,2254.52,Food,Expense
2026-03-25,Cafe Coffee Day,2324.81,Food,Expense
2026-03-25,Netflix,1300.03,Entertainment,Expense
2026-03-26,Swiggy,1682.72,Food,Expense
2026-03-26,Freelance Gig,120686.51,Salary,Income
2026-03-27,Monthly Rent,26432.02,Rent,Expense
2026-03-27,Uber,1687.43,Transportation,Expense
2026-03-27,Zomato,2967.54,Food,Expense
2026-03-27,Local Bakery,1341.84,Food,Expense
2026-03-28,Local Bakery,2863.54,Food,Expense
2026-03-28,Ola,3293.13,Transportation,Expense
2026-03-28,Jio Recharge,604.36,Bills & Utilities,Expense
2026-03-28,Metro Card Recharge,2182.36,Transportation,Expense
2026-03-28,Dominos Pizza,1175.34,Food,Expense
2026-03-29,Hospital Bill,1606.32,Healthcare,Expense
2026-03-29,Zomato,301.25,Food,Expense
2026-03-29,Ola,2607.86,Transportation,Expense
2026-03-30,Amazon Prime,2467.8,Entertainment,Expense
2026-03-30,Amazon Prime,2582.18,Entertainment,Expense
2026-03-30,Spotify,1987.98,Entertainment,Expense
2026-03-30,Starbucks,1279.14,Food,Expense
2026-03-31,DMart,216.82,Shopping,Expense
2026-03-31,Apollo Pharmacy,1736.28,Healthcare,Expense
2026-03-31,Zomato,1355.11,Food,Expense
2026-03-31,Local Bakery,424.07,Food,Expense
2026-04-01,Zara,890.03,Shopping,Expense
2026-04-01,Swiggy,1504.52,Food,Expense
2026-04-01,McDonalds,2971.98,Food,Expense
2026-04-01,Zomato,631.88,Food,Expense
2026-04-01,Amazon Prime,1635.28,Entertainment,Expense
2026-04-01,Jio Recharge,2002.02,Bills & Utilities,Expense
2026-04-01,Electricity Bill,1527.0,Bills & Utilities,Expense
2026-04-01,Ola,854.21,Transportation,Expense
2026-04-02,Dominos Pizza,828.94,Food,Expense
2026-04-02,Metro Card Recharge,935.35,Transportation,Expense
2026-04-02,Ola,2144.32,Transportation,Expense
2026-04-02,Petrol Pump,688.49,Transportation,Expense
2026-04-03,Jio Recharge,784.24,Bills & Utilities,Expense
2026-04-03,Swiggy,2000.96,Food,Expense
2026-04-03,Zara,2941.91,Shopping,Expense
2026-04-04,Zara,2727.42,Shopping,Expense
2026-04-04,Metro Card Recharge,1347.57,Transportation,Expense
2026-04-04,PVR Cinemas,2979.23,Entertainment,Expense
2026-04-04,Local Bakery,385.73,Food,Expense
2026-04-04,Starbucks,1683.72,Food,Expense
2026-04-04,Cafe Coffee Day,1092.54,Food,Expense
2026-04-05,Swiggy,827.05,Food,Expense
2026-04-06,Dominos Pizza,2291.35,Food,Expense
2026-04-06,Amazon,2874.58,Shopping,Expense
2026-04-06,Dental Checkup,2834.31,Healthcare,Expense
2026-04-06,Gas Cylinder,121.14,Bills & Utilities,Expense
2026-04-06,Zomato,1987.11,Food,Expense
2026-04-06,MakeMyTrip,8262.22,Travel,Expense
2026-04-06,DMart,268.64,Shopping,Expense
2026-04-06,Petrol Pump,1091.06,Transportation,Expense
2026-04-06,Petrol Pump,365.24,Transportation,Expense
2026-04-07,Uber,1177.12,Transportation,Expense
2026-04-07,Freelance Gig,83167.19,Salary,Income
2026-04-07,PVR Cinemas,2524.29,Entertainment,Expense
2026-04-07,Swiggy,1377.48,Food,Expense
2026-04-08,Dominos Pizza,838.17,Food,Expense
2026-04-08,Zara,1136.57,Shopping,Expense
2026-04-08,Metro Card Recharge,689.92,Transportation,Expense
2026-04-08,Swiggy,298.3,Food,Expense
2026-04-08,Dominos Pizza,2999.37,Food,Expense
2026-04-08,Spotify,1929.23,Entertainment,Expense
2026-04-08,Myntra,1754.67,Shopping,Expense
2026-04-08,Cafe Coffee Day,1393.56,Food,Expense
2026-04-08,Metro Card Recharge,2205.24,Transportation,Expense
2026-04-08,Zomato,1316.85,Food,Expense
2026-04-08,Water Bill,871.85,Bills & Utilities,Expense
2026-04-08,McDonalds,425.87,Food,Expense
2026-04-09,Local Bakery,1846.19,Food,Expense
2026-04-09,Amazon Prime,562.94,Entertainment,Expense
2026-04-09,Uber,249.35,Transportation,Expense
2026-04-09,Uber,1293.41,Transportation,Expense
2026-04-10,Practo Consultation,2480.89,Healthcare,Expense
2026-04-10,Indian Railways,281.05,Transportation,Expense
2026-04-10,Gas Cylinder,1776.4,Bills & Utilities,Expense
2026-04-10,PVR Cinemas,1545.61,Entertainment,Expense
2026-04-10,Cafe Coffee Day,1590.55,Food,Expense
2026-04-10,Electricity Bill,522.49,Bills & Utilities,Expense
2026-04-10,Ola,494.92,Transportation,Expense
2026-04-11,Indian Railways,324.77,Transportation,Expense
2026-04-11,Airtel Broadband,2491.03,Bills & Utilities,Expense
2026-04-11,Monthly Rent,15951.89,Rent,Expense
2026-04-11,Petrol Pump,2928.46,Transportation,Expense
2026-04-11,Zomato,2566.93,Food,Expense
2026-04-11,Cafe Coffee Day,403.94,Food,Expense
2026-04-11,Metro Card Recharge,660.15,Transportation,Expense
2026-04-11,Petrol Pump,2781.67,Transportation,Expense
2026-04-12,Petrol Pump,816.64,Transportation,Expense
2026-04-12,Monthly Rent,28563.15,Rent,Expense
2026-04-12,Uber,1102.47,Transportation,Expense
2026-04-12,Consulting Fee,113733.06,Salary,Income
2026-04-13,Petrol Pump,2858.68,Transportation,Expense
2026-04-13,Dominos Pizza,528.1,Food,Expense
2026-04-13,Swiggy,293.45,Food,Expense
2026-04-13,Indian Railways,2501.45,Transportation,Expense
2026-04-13,Zomato,141.51,Food,Expense
2026-04-13,Uber,753.24,Transportation,Expense
2026-04-13,Jio Recharge,2612.81,Bills & Utilities,Expense
2026-04-13,Indian Railways,1581.52,Transportation,Expense
2026-04-13,Indian Railways,726.05,Transportation,Expense
2026-04-13,Dominos Pizza,7644.58,Food,Expense
2026-04-14,Dominos Pizza,2091.02,Food,Expense
2026-04-14,Amazon Prime,1864.43,Entertainment,Expense
2026-04-14,McDonalds,741.03,Food,Expense
2026-04-14,Amazon Prime,2948.55,Entertainment,Expense
2026-04-14,Local Bakery,580.17,Food,Expense
2026-04-14,BookMyShow,850.03,Entertainment,Expense
2026-04-14,Electricity Bill,313.39,Bills & Utilities,Expense
2026-04-14,Monthly Rent,29326.28,Rent,Expense
2026-04-14,Freelance Gig,33251.16,Salary,Income
2026-04-14,Freelance Gig,114430.03,Salary,Income
2026-04-14,PVR Cinemas,637.15,Entertainment,Expense
2026-04-14,Amazon Prime,2472.67,Entertainment,Expense
2026-04-14,Uber,482.34,Transportation,Expense
2026-04-15,Zomato,1840.85,Food,Expense
2026-04-15,Tech Corp Salary,119958.67,Salary,Income
2026-04-15,Jio Recharge,1658.42,Bills & Utilities,Expense
2026-04-15,Indigo Airlines,7906.01,Travel,Expense
2026-04-15,Metro Card Recharge,1279.63,Transportation,Expense
2026-04-15,Ola,1580.77,Transportation,Expense
2026-04-16,Metro Card Recharge,1080.51,Transportation,Expense
2026-04-16,MakeMyTrip,6113.01,Travel,Expense
2026-04-16,Zara,1069.08,Shopping,Expense
2026-04-16,Dominos Pizza,1743.49,Food,Expense
2026-04-16,Swiggy,2585.14,Food,Expense
2026-04-16,Flipkart,1290.5,Shopping,Expense
2026-04-16,Metro Card Recharge,404.94,Transportation,Expense
2026-04-16,Amazon,2663.71,Shopping,Expense
2026-04-17,Swiggy,948.91,Food,Expense
2026-04-17,Indian Railways,2936.06,Transportation,Expense
2026-04-17,Monthly Rent,19215.05,Rent,Expense
2026-04-17,Zara,1229.25,Shopping,Expense
2026-04-17,Starbucks,2135.23,Food,Expense
2026-04-17,Reliance Digital,133.28,Shopping,Expense
2026-04-17,Starbucks,922.42,Food,Expense
2026-04-17,Ola,189.32,Transportation,Expense
2026-04-18,Myntra,1911.68,Shopping,Expense
2026-04-18,Jio Recharge,1054.55,Bills & Utilities,Expense
2026-04-18,Monthly Rent,26472.47,Rent,Expense
2026-04-18,Airtel Broadband,196.72,Bills & Utilities,Expense
2026-04-18,Metro Card Recharge,770.12,Transportation,Expense
2026-04-18,Airtel Broadband,1733.69,Bills & Utilities,Expense
2026-04-18,Dental Checkup,2312.62,Healthcare,Expense
2026-04-19,Cafe Coffee Day,2863.61,Food,Expense
2026-04-19,Ola,958.45,Transportation,Expense
2026-04-19,Zomato,1167.41,Food,Expense
2026-04-19,Zomato,640.98,Food,Expense
2026-04-20,Metro Card Recharge,939.08,Transportation,Expense
2026-04-20,Gas Cylinder,2746.27,Bills & Utilities,Expense
2026-04-20,Ola,2057.23,Transportation,Expense
2026-04-20,Practo Consultation,2420.42,Healthcare,Expense
2026-04-20,Myntra,2320.29,Shopping,Expense
2026-04-20,Zara,710.49,Shopping,Expense
2026-04-21,Tech Corp Salary,78394.77,Salary,Income
2026-04-21,Cafe Coffee Day,2987.68,Food,Expense
2026-04-21,Local Bakery,13074.59,Food,Expense
2026-04-21,Apollo Pharmacy,2085.26,Healthcare,Expense
2026-04-21,Zomato,268.47,Food,Expense
2026-04-21,Amazon Prime,662.68,Entertainment,Expense
2026-04-21,Jio Recharge,1826.6,Bills & Utilities,Expense
2026-04-21,Cafe Coffee Day,14799.68,Food,Expense
2026-04-21,Electricity Bill,1640.35,Bills & Utilities,Expense
2026-04-21,Netflix,1266.76,Entertainment,Expense
2026-04-22,McDonalds,963.05,Food,Expense
2026-04-22,Local Bakery,2655.88,Food,Expense
2026-04-22,Swiggy,1050.36,Food,Expense
2026-04-22,Freelance Gig,40200.97,Salary,Income
2026-04-22,BookMyShow,2654.66,Entertainment,Expense
2026-04-22,McDonalds,1236.64,Food,Expense
2026-04-23,Zara,2598.3,Shopping,Expense
2026-04-23,Reliance Digital,1574.48,Shopping,Expense
2026-04-23,Gas Cylinder,605.05,Bills & Utilities,Expense
2026-04-23,Consulting Fee,55189.94,Salary,Income
2026-04-23,Uber,944.6,Transportation,Expense
2026-04-23,Swiggy,1471.7,Food,Expense
2026-04-23,Metro Card Recharge,2873.46,Transportation,Expense
2026-04-23,Starbucks,1489.81,Food,Expense
2026-04-23,Zara,854.82,Shopping,Expense
2026-04-23,Electricity Bill,654.81,Bills & Utilities,Expense
2026-04-24,DMart,1419.37,Shopping,Expense
2026-04-24,Petrol Pump,898.67,Transportation,Expense
2026-04-24,Hospital Bill,1220.47,Healthcare,Expense
2026-04-24,Consulting Fee,110723.9,Salary,Income
2026-04-24,DMart,13307.44,Shopping,Expense
2026-04-24,Netflix,199.85,Entertainment,Expense
2026-04-24,MakeMyTrip,5807.03,Travel,Expense
2026-04-24,Reliance Digital,988.52,Shopping,Expense
2026-04-24,Zomato,763.37,Food,Expense
2026-04-24,DMart,2253.15,Shopping,Expense
2026-04-25,Amazon,1918.83,Shopping,Expense
2026-04-25,Swiggy,1842.06,Food,Expense
2026-04-25,Petrol Pump,694.83,Transportation,Expense
2026-04-26,Local Bakery,1812.23,Food,Expense
2026-04-26,Amazon,1762.99,Shopping,Expense
2026-04-26,Local Bakery,2468.65,Food,Expense
2026-04-26,Amazon,2712.62,Shopping,Expense
2026-04-26,Amazon,1241.47,Shopping,Expense
2026-04-26,Netflix,149.5,Entertainment,Expense
2026-04-26,Petrol Pump,1772.41,Transportation,Expense
2026-04-27,Myntra,2908.14,Shopping,Expense
2026-04-27,Petrol Pump,2840.71,Transportation,Expense
2026-04-27,Ola,2844.46,Transportation,Expense
2026-04-27,Petrol Pump,1546.84,Transportation,Expense
2026-04-27,Petrol Pump,1210.36,Transportation,Expense
2026-04-27,Hospital Bill,15945.11,Healthcare,Expense
2026-04-27,Jio Recharge,2352.11,Bills & Utilities,Expense
2026-04-28,Water Bill,882.72,Bills & Utilities,Expense
2026-04-28,Monthly Rent,25565.31,Rent,Expense
2026-04-28,DMart,747.84,Shopping,Expense
2026-04-28,Amazon,1100.51,Shopping,Expense
2026-04-28,Hospital Bill,2050.96,Healthcare,Expense
2026-04-28,Dental Checkup,276.22,Healthcare,Expense
2026-04-28,Hospital Bill,2207.8,Healthcare,Expense
2026-04-28,Dominos Pizza,1629.11,Food,Expense
2026-04-28,PVR Cinemas,2790.75,Entertainment,Expense
2026-04-28,Flipkart,2181.86,Shopping,Expense
2026-04-29,McDonalds,2903.19,Food,Expense
2026-04-29,McDonalds,1450.73,Food,Expense
2026-04-29,Myntra,873.79,Shopping,Expense
2026-04-29,BookMyShow,2100.62,Entertainment,Expense
2026-04-30,Airtel Broadband,835.32,Bills & Utilities,Expense
2026-04-30,Freelance Gig,68162.31,Salary,Income
2026-04-30,Apollo Pharmacy,1919.78,Healthcare,Expense
2026-04-30,McDonalds,1505.18,Food,Expense
2026-04-30,Cafe Coffee Day,2468.69,Food,Expense
2026-04-30,Airtel Broadband,2871.29,Bills & Utilities,Expense
2026-04-30,DMart,358.72,Shopping,Expense
2026-04-30,Uber,2899.5,Transportation,Expense
2026-04-30,Apollo Pharmacy,1135.8,Healthcare,Expense
2026-05-01,Dominos Pizza,1766.52,Food,Expense
2026-05-01,Zomato,2179.93,Food,Expense
2026-05-01,Dominos Pizza,2570.0,Food,Expense
2026-05-01,Water Bill,585.06,Bills & Utilities,Expense
2026-05-01,Petrol Pump,1288.29,Transportation,Expense
2026-05-01,Cafe Coffee Day,2723.09,Food,Expense
2026-05-01,Amazon,638.94,Shopping,Expense
2026-05-01,Practo Consultation,1083.8,Healthcare,Expense
2026-05-02,Metro Card Recharge,182.71,Transportation,Expense
2026-05-02,Flipkart,2507.27,Shopping,Expense
2026-05-02,Indian Railways,2560.63,Transportation,Expense
2026-05-02,Local Bakery,2598.23,Food,Expense
2026-05-02,Jio Recharge,883.52,Bills & Utilities,Expense
2026-05-02,BookMyShow,1206.96,Entertainment,Expense
2026-05-02,MakeMyTrip,7981.51,Travel,Expense
2026-05-03,Apollo Pharmacy,1378.23,Healthcare,Expense
2026-05-03,Airtel Broadband,462.11,Bills & Utilities,Expense
2026-05-03,McDonalds,1746.42,Food,Expense
2026-05-03,Monthly Rent,23474.37,Rent,Expense
2026-05-03,Amazon Prime,1199.08,Entertainment,Expense
2026-05-03,Swiggy,2463.01,Food,Expense
2026-05-03,Airtel Broadband,1754.28,Bills & Utilities,Expense
2026-05-04,Hotel Taj,11088.63,Travel,Expense
2026-05-04,Oyo Rooms,12499.27,Travel,Expense
2026-05-04,Metro Card Recharge,1604.3,Transportation,Expense
2026-05-04,Dominos Pizza,1957.73,Food,Expense
2026-05-04,Starbucks,398.58,Food,Expense
2026-05-04,Swiggy,321.09,Food,Expense
2026-05-04,Metro Card Recharge,1774.85,Transportation,Expense
2026-05-04,Amazon Prime,2931.0,Entertainment,Expense
2026-05-04,Starbucks,2778.18,Food,Expense
2026-05-04,McDonalds,2788.14,Food,Expense
2026-05-05,PVR Cinemas,255.12,Entertainment,Expense
2026-05-05,Uber,1185.85,Transportation,Expense
2026-05-05,Metro Card Recharge,1121.09,Transportation,Expense
2026-05-05,Amazon,1183.28,Shopping,Expense
2026-05-05,Indian Railways,1677.64,Transportation,Expense
2026-05-05,Jio Recharge,2918.36,Bills & Utilities,Expense
2026-05-05,Petrol Pump,491.74,Transportation,Expense
2026-05-06,Water Bill,2260.35,Bills & Utilities,Expense
2026-05-06,Airtel Broadband,567.67,Bills & Utilities,Expense
2026-05-06,Petrol Pump,1074.07,Transportation,Expense
2026-05-06,Oyo Rooms,12971.4,Travel,Expense
2026-05-06,Zomato,1046.94,Food,Expense
2026-05-07,McDonalds,1655.28,Food,Expense
2026-05-08,Monthly Rent,16336.74,Rent,Expense
2026-05-08,Consulting Fee,54478.08,Salary,Income
2026-05-08,Petrol Pump,1175.82,Transportation,Expense
2026-05-08,Apollo Pharmacy,2807.13,Healthcare,Expense
2026-05-08,Metro Card Recharge,2892.5,Transportation,Expense
2026-05-08,Netflix,1188.54,Entertainment,Expense
2026-05-08,Metro Card Recharge,2308.44,Transportation,Expense
2026-05-09,McDonalds,1073.17,Food,Expense
2026-05-09,Metro Card Recharge,2018.14,Transportation,Expense
2026-05-09,Amazon Prime,663.36,Entertainment,Expense
2026-05-09,Uber,1279.03,Transportation,Expense
2026-05-09,DMart,1169.99,Shopping,Expense
2026-05-10,Starbucks,1402.52,Food,Expense
2026-05-10,Water Bill,2377.04,Bills & Utilities,Expense
2026-05-10,McDonalds,378.89,Food,Expense
2026-05-10,Uber,274.28,Transportation,Expense
2026-05-10,Spotify,1369.79,Entertainment,Expense
2026-05-10,Monthly Rent,14614.5,Rent,Expense
2026-05-11,Indian Railways,554.77,Transportation,Expense
2026-05-11,DMart,2814.37,Shopping,Expense
2026-05-11,Reliance Digital,1445.71,Shopping,Expense
2026-05-11,Indian Railways,2042.05,Transportation,Expense
2026-05-11,Monthly Rent,12805.82,Rent,Expense
2026-05-11,Zara,1326.74,Shopping,Expense
2026-05-11,Airtel Broadband,1946.77,Bills & Utilities,Expense
2026-05-12,Jio Recharge,2446.13,Bills & Utilities,Expense
2026-05-12,Flipkart,1820.02,Shopping,Expense
2026-05-12,Petrol Pump,2644.94,Transportation,Expense
2026-05-12,Indian Railways,159.47,Transportation,Expense
2026-05-12,Ola,11229.52,Transportation,Expense
2026-05-12,Hotel Taj,6910.08,Travel,Expense
2026-05-12,Monthly Rent,17730.65,Rent,Expense
2026-05-13,Cafe Coffee Day,1942.48,Food,Expense
2026-05-13,Flipkart,2771.32,Shopping,Expense
2026-05-13,Hotel Taj,3392.15,Travel,Expense
2026-05-13,Cafe Coffee Day,2280.94,Food,Expense
2026-05-13,Local Bakery,1048.06,Food,Expense
2026-05-14,Zomato,2858.75,Food,Expense
2026-05-14,Electricity Bill,2187.68,Bills & Utilities,Expense
2026-05-14,DMart,399.34,Shopping,Expense
2026-05-14,MakeMyTrip,6245.28,Travel,Expense
2026-05-14,Local Bakery,369.58,Food,Expense
2026-05-14,DMart,1535.49,Shopping,Expense
2026-05-15,Airtel Broadband,1108.23,Bills & Utilities,Expense
2026-05-15,Zomato,2262.93,Food,Expense
2026-05-15,Metro Card Recharge,2365.01,Transportation,Expense
2026-05-15,Ola,379.98,Transportation,Expense
2026-05-15,PVR Cinemas,1079.29,Entertainment,Expense
2026-05-15,Swiggy,1591.17,Food,Expense
2026-05-16,Hospital Bill,686.25,Healthcare,Expense
2026-05-16,Local Bakery,2610.42,Food,Expense
2026-05-16,McDonalds,425.09,Food,Expense
2026-05-16,Monthly Rent,25958.71,Rent,Expense
2026-05-16,Uber,1586.3,Transportation,Expense
2026-05-16,Zara,2931.76,Shopping,Expense
2026-05-16,Monthly Rent,26567.18,Rent,Expense
2026-05-16,Jio Recharge,1209.23,Bills & Utilities,Expense
2026-05-16,Zara,2866.11,Shopping,Expense
2026-05-16,Ola,747.57,Transportation,Expense
2026-05-16,Consulting Fee,63981.27,Salary,Income
2026-05-16,Uber,719.7,Transportation,Expense
2026-05-17,Uber,1908.92,Transportation,Expense
2026-05-17,Electricity Bill,1701.84,Bills & Utilities,Expense
2026-05-17,Zomato,2079.04,Food,Expense
2026-05-17,Zara,861.76,Shopping,Expense
2026-05-17,Hotel Taj,11165.64,Travel,Expense
2026-05-17,Starbucks,588.01,Food,Expense
2026-05-17,BookMyShow,1825.86,Entertainment,Expense
2026-05-17,Swiggy,760.99,Food,Expense
2026-05-17,Indian Railways,665.0,Transportation,Expense
2026-05-17,Reliance Digital,185.5,Shopping,Expense
2026-05-17,Monthly Rent,14825.71,Rent,Expense
2026-05-17,Spotify,544.5,Entertainment,Expense
2026-05-18,Spotify,1424.76,Entertainment,Expense
2026-05-18,McDonalds,2998.45,Food,Expense
2026-05-18,Monthly Rent,19442.03,Rent,Expense
2026-05-18,Metro Card Recharge,2277.58,Transportation,Expense
2026-05-19,Zomato,374.74,Food,Expense
2026-05-19,Monthly Rent,17063.56,Rent,Expense
2026-05-19,Cafe Coffee Day,2716.5,Food,Expense
2026-05-19,Swiggy,1341.12,Food,Expense
2026-05-19,Metro Card Recharge,1145.12,Transportation,Expense
2026-05-19,Consulting Fee,93106.84,Salary,Income
2026-05-19,Petrol Pump,2635.32,Transportation,Expense
2026-05-19,Cafe Coffee Day,1326.98,Food,Expense
2026-05-20,Zara,1983.7,Shopping,Expense
2026-05-20,Petrol Pump,1676.26,Transportation,Expense
2026-05-20,DMart,558.27,Shopping,Expense
2026-05-20,Metro Card Recharge,2872.92,Transportation,Expense
2026-05-20,Zara,1703.55,Shopping,Expense
2026-05-20,Metro Card Recharge,1973.45,Transportation,Expense
2026-05-21,Electricity Bill,1311.59,Bills & Utilities,Expense
2026-05-21,Spotify,525.9,Entertainment,Expense
2026-05-21,Gas Cylinder,125.07,Bills & Utilities,Expense
2026-05-21,Spotify,1792.39,Entertainment,Expense
2026-05-21,Uber,866.46,Transportation,Expense
2026-05-21,Myntra,2997.5,Shopping,Expense
2026-05-21,Swiggy,1619.62,Food,Expense
2026-05-21,Dominos Pizza,2923.59,Food,Expense
2026-05-21,Amazon Prime,2410.8,Entertainment,Expense
2026-05-21,Ola,1798.07,Transportation,Expense
2026-05-21,Flipkart,2006.09,Shopping,Expense
2026-05-22,Netflix,273.65,Entertainment,Expense
2026-05-22,Monthly Rent,17994.3,Rent,Expense
2026-05-22,Apollo Pharmacy,1859.93,Healthcare,Expense
2026-05-22,Oyo Rooms,4109.33,Travel,Expense
2026-05-22,Local Bakery,1449.84,Food,Expense
2026-05-22,Dominos Pizza,1171.8,Food,Expense
2026-05-22,Gas Cylinder,1115.08,Bills & Utilities,Expense
2026-05-22,Indigo Airlines,14793.82,Travel,Expense
2026-05-22,MakeMyTrip,13345.06,Travel,Expense
2026-05-23,Starbucks,366.13,Food,Expense
2026-05-23,Dominos Pizza,449.16,Food,Expense
2026-05-23,Indian Railways,394.44,Transportation,Expense
2026-05-23,Netflix,1914.49,Entertainment,Expense
2026-05-23,McDonalds,2662.82,Food,Expense
2026-05-23,Metro Card Recharge,2571.58,Transportation,Expense
2026-05-23,Electricity Bill,331.51,Bills & Utilities,Expense
2026-05-23,DMart,2962.8,Shopping,Expense
2026-05-23,Apollo Pharmacy,886.21,Healthcare,Expense
2026-05-24,Dental Checkup,646.34,Healthcare,Expense
2026-05-24,Local Bakery,933.43,Food,Expense
2026-05-24,Reliance Digital,736.16,Shopping,Expense
2026-05-24,Starbucks,503.36,Food,Expense
